VIN,Model,Type,Year,Brand,Dealership,Miles,BoughtPrice,InventoryStatus,ListingPrice
WXD02E8P10I660LRX,Golf,Minivan,2016,Volkswagen,4,115575,5000,Sold,6320.2
ZD5LJ8YCLYIJA8GAL,CX-9,SUV,2015,Mazda,3,95472,6232,Reserved,7131.63
5NPIYUC6EWS1I0PMJ,Supra,Coupe,2024,Toyota,3,22476,22644,Reserved,27993.8
VQLI9PQ3T0ZQZE59X,Highlander,Sedan,2023,Toyota,3,22199,27984,Reserved,37671.15
7MYB5ARDGY7IS2TZP,Golf,Minivan,2015,Volkswagen,2,7493,18733,Reserved,24996.32
4VZIH8WRXBLRTYEH8,Golf,Minivan,2018,Volkswagen,2,67647,11379,Sold,12639.72
7ICME7MYL4OVVH3GL,Forester,SUV,2023,Subaru,3,105249,10429,Reserved,11901.61
ILDW29CES6G0WNJ4F,Golf,Coupe,2021,Volkswagen,1,46972,17785,Available,20149.2
XXRL80WH60F4L88BB,Gladiator,Truck,2020,Jeep,2,48569,18044,Reserved,23123.3
SNZ70T82VRDXKKZ3S,AMG GT,Truck,2023,Mercedes-Benz,3,32511,23219,Reserved,30287.94
47FVJ5H1KHR7UIETB,X3,SUV,2019,BMW,4,112999,5304,Sold,6117.52
QAG42UU5VQ6PQRP3L,Stinger,Coupe,2015,Kia,3,35663,15377,Available,18859.32
9DGKSWF1IHFLRZ1HJ,Grand Cherokee,SUV,2016,Jeep,1,27963,15284,Available,20024.73
XBORL4GJY1V8UZFF5,CX-5,SUV,2017,Mazda,1,55682,9836,Reserved,12621.56
9P99VQ4BTK7KIUH9R,GT-R,Hatchback,2019,Nissan,1,70543,13977,Available,17269.41
JR8DBBA5PHQE7R8WN,MX-5 Miata,Coupe,2016,Mazda,1,68041,9748,Available,12161.48
M76BXCKCNTU63LH9N,Gladiator,Truck,2021,Jeep,4,105983,8349,Sold,10244.98
1TPH9X4WBW56ANHCA,Z4,Hatchback,2021,BMW,2,8139,27829,Reserved,32682.02
TUG09UVU26GPSR593,Veloster,Hatchback,2020,Hyundai,4,26096,17505,Sold,21728.18
9J3M2GDG5SQIX4EJU,Z4,Minivan,2021,BMW,2,35712,19778,Reserved,25161.99
2ALIQ1HDKHXBQ7I1U,AMG GT,Minivan,2015,Mercedes-Benz,2,89235,7827,Reserved,10318.57
9KEOQCL94AVZB0EB1,Stinger,Truck,2016,Kia,1,44404,10634,Available,13388.98
9BFO58JR9M74N36WC,Supra,Hatchback,2024,Toyota,2,106215,9337,Reserved,12047.35
DCHUZLT2HHKFULDN9,Corvette,Truck,2017,Chevrolet,3,78383,8128,Reserved,9266.07
CPS66GXT9M0EM31LA,NSX,Hatchback,2019,Honda,4,107651,7342,Available,8923.39
5MEDQJN1VO7EVB3EZ,Veloster,Minivan,2022,Hyundai,4,71227,11686,Available,12881.86
V7G8BO59E978ENGO0,Tucson,Sedan,2015,Hyundai,1,31372,12517,Sold,14540.62
5LBMK02U05S6HI4EK,Supra,Hatchback,2021,Toyota,3,19294,23794,Reserved,30494.76
0VGMHSASHD1M1PQK4,Z4,Minivan,2016,BMW,2,42365,11807,Available,15915.28
3N67L4N8AAE734BVH,Veloster,Truck,2015,Hyundai,2,116155,5000,Available,5623.97
DSGPTOIJ3KPYH8VDT,Gladiator,Truck,2015,Jeep,3,39791,11405,Sold,13690.26
JBVICW4U2QAVWL1QH,Gladiator,Hatchback,2024,Jeep,1,88488,13652,Sold,17747.84
DMYKLJP2RXZ1UGWBU,Golf,Truck,2023,Volkswagen,4,92205,11973,Available,13781.03
5RFQIUDYMJJKIJCAE,Mustang,Sedan,2023,Ford,4,118643,6102,Reserved,7558.98
LQAHZDA9Q1UOITA2H,BRZ,Hatchback,2018,Subaru,2,45739,20690,Available,26550.81
RA9841E6C9RUIAYTX,Supra,Minivan,2023,Toyota,3,112487,6143,Available,7703.3
4WFDUSKDDR8PZ6ZPR,Equinox,Sedan,2018,Chevrolet,1,68707,13410,Sold,15381.35
IF770RP88T3OQXHGG,F-150,SUV,2023,Ford,4,16147,31408,Sold,37339.28
BFFCVFCMLH4FW5LRJ,Bronco,Minivan,2016,Ford,1,61446,12275,Sold,15907.76
KDWIWW0C32G9NFLMC,Bronco,Minivan,2024,Ford,4,102556,8327,Sold,10313.46
RW1GZPJOZ8HU0P64H,MX-5 Miata,Minivan,2022,Mazda,4,23634,23053,Sold,25388.44
J9U79QE5UXXWNRJ31,Stinger,Hatchback,2019,Kia,3,66303,14426,Available,18613.11
FU4SIAG34VJ6PIOZ5,R8,Hatchback,2016,Audi,2,98294,5702,Available,6322.54
RLRFNDG4XNUPIT3B0,Z4,Truck,2020,BMW,2,59234,16579,Available,21327.78
9ATT08989OA0INF2D,Forte,SUV,2016,Kia,2,7895,18602,Available,21403.84
FS7NCSH6F53NSLWXE,Grand Cherokee,SUV,2018,Jeep,3,22048,19776,Reserved,26490.32
6C85CACXV10HD4E5X,BRZ,Minivan,2024,Subaru,4,19605,27847,Available,33193.21
PPG5BI535N12L8WQ3,NSX,Minivan,2016,Honda,1,50135,9836,Sold,11623.52
SJXXDV8HZD25NADQ1,CR-V,Sedan,2016,Honda,1,29201,12552,Reserved,14274.41
4VG04ELPL5SW0F35U,NSX,Coupe,2019,Honda,3,32016,19099,Available,22468.08
QNKTLEAJUJJX9RSRW,Supra,Hatchback,2021,Toyota,2,67944,15012,Sold,19803.27
7SKY8HRS59G7IU482,Veloster,Truck,2016,Hyundai,4,57372,10203,Reserved,13764.7
97UY1GZ7JMW3B3ZHH,Stinger,Hatchback,2020,Kia,1,35529,21788,Sold,25972.98
F2KGY6YG7JZDMGSUH,GT-R,Minivan,2021,Nissan,4,82840,11812,Reserved,14317.95
Q3IPNQRDLT9L1ZWV6,GT-R,Hatchback,2019,Nissan,1,109044,7415,Sold,9495.04
GHLFQEPKMJDH6CV0T,GLE,SUV,2020,Mercedes-Benz,2,79978,10893,Reserved,14395.63
LKHVYQ9B4JMW4B6RX,Veloster,Truck,2015,Hyundai,2,22209,17889,Available,22330.14
P34CO44VY1EHGBPZN,MX-5 Miata,Minivan,2023,Mazda,3,54541,17013,Sold,20379.56
C1AV7LT1CV4O5LQ71,Z4,Minivan,2017,BMW,3,78949,9021,Reserved,10853.67
MSE6MEL2Q9UHFQLHI,Gladiator,Coupe,2018,Jeep,4,109331,6210,Available,7910.95
5I04UOTCK3HDHU8YK,Forte,SUV,2018,Kia,1,83485,10609,Reserved,11678.44
4X4QOPPAIUKZV5MB6,Camaro,Minivan,2016,Chevrolet,4,48434,12765,Sold,16018.76
P256WEV8DUPO54JZS,Bronco,Minivan,2024,Ford,2,76604,12360,Reserved,14694.47
044TQS6TAIUHZKQWA,Legacy,Sedan,2017,Subaru,2,87729,8159,Sold,10594.86
KLQBVNUP5V1YOSR9R,Model X,SUV,2018,Tesla,1,99459,7699,Reserved,8647.88
2VXPRWZMEMJ4KYLHW,Model Y,Sedan,2017,Tesla,3,94128,6406,Reserved,7988.61
XF2M2TAT9N336JEBT,Gladiator,Truck,2022,Jeep,4,100841,6965,Available,8498.99
NJILQQ32HLXKJ9RMW,Z4,Minivan,2024,BMW,2,25080,29427,Reserved,37095.13
M32H6TJUMEH69AM77,Supra,Coupe,2018,Toyota,1,51280,18743,Available,20921.19
MQPR67JU0N08MHAH1,Stinger,Hatchback,2015,Kia,3,102354,5622,Reserved,6999.37
M0WG0CI7FEYKLHBDG,NSX,Coupe,2016,Honda,2,65268,11392,Available,14130.31
J0SEJX7OOTCSCCIFT,A4,SUV,2017,Audi,3,101258,6690,Available,8296.7
I0SLUTDF8U33H44P7,GT-R,Hatchback,2020,Nissan,1,59768,13582,Reserved,16989.34
VXKOG73GW0MHU3G9C,Q5,Sedan,2022,Audi,2,44736,15136,Available,19209.35
MISKT4JI3180WRZIS,BRZ,Minivan,2015,Subaru,4,99277,5457,Sold,7100.91
8NYASUWZZKJLCJK23,C-Class,Sedan,2015,Mercedes-Benz,1,50651,12896,Available,15055.5
4I8S9XE1RA02W3SVI,AMG GT,Hatchback,2017,Mercedes-Benz,1,117214,5000,Reserved,6531.31
6ZDOK9SECP16RHZHX,BRZ,Truck,2018,Subaru,2,65676,12400,Sold,15184.59
51SR0ES3RLUGTLWMI,Bronco,Hatchback,2016,Ford,2,109351,5608,Reserved,6276.84
M3NL2WMDZT3YG9C9P,Z4,Truck,2017,BMW,3,14732,18708,Available,20852.64
L1CANG56AQULYGYEH,Camaro,Hatchback,2023,Chevrolet,1,32857,22634,Sold,26788.69
2M6853FQK9HGNH7D9,RAV4,Truck,2023,Toyota,1,68345,13092,Available,16970.17
NUKU9H2HE2D8QJ03P,Focus,Truck,2022,Ford,1,99505,8887,Available,11347.99
1O5B99WWJK6002OX8,Explorer,SUV,2021,Ford,2,25670,24341,Available,31574.02
CGB8S6576C4WQP3J9,5 Series,SUV,2021,BMW,3,76365,13836,Reserved,17008.83
ZLE8SX86B066SXCA7,X3,Sedan,2024,BMW,2,75502,15528,Sold,18789.65
OG2QEEYI2LAU1TCWR,MX-5 Miata,Coupe,2015,Mazda,3,5061,19202,Available,21830.05
ANGZQMORELPJD2XL6,Tiguan,SUV,2015,Volkswagen,3,49866,12320,Sold,14562.83
57UYPIEFAN2LCWEAO,Pilot,Truck,2020,Honda,1,73917,14608,Available,17653.84
OL70LVE9KDDR1OJ3W,Gladiator,Minivan,2021,Jeep,2,89726,9498,Available,10658.18
4VCK69ET5OA5ZH353,Malibu,Sedan,2015,Chevrolet,2,110086,5000,Available,5775.76
6YYASAWTI3EBIGZSD,Prius,SUV,2021,Toyota,1,19533,24940,Reserved,31163.93
0L9XTT7T8J6LHHN1I,E-Class,Coupe,2016,Mercedes-Benz,1,29426,14431,Available,18528.19
PAIK2FTJXNBUU5JH4,Stinger,Hatchback,2023,Kia,1,113729,7994,Sold,10788.6
SRLTFLAM9VCE03515,Stinger,Hatchback,2024,Kia,4,117473,5791,Reserved,7721.01
TBJW6RUNLSIL8TR4M,Mazda6,Sedan,2015,Mazda,3,86352,8853,Sold,11160.46
AAKEILJOL6Z0SXJ9Z,CX-9,Sedan,2022,Mazda,3,12395,26657,Sold,32130
VYR5RGFQCX3SCPF3E,BRZ,Hatchback,2018,Subaru,2,56841,14445,Available,18186.9
M16OF0NNJ2R5NKNA3,GT-R,Coupe,2017,Nissan,1,13035,14277,Reserved,18508.89
1HC7CYYWG3V068B7T,BRZ,Truck,2020,Subaru,2,109776,6789,Sold,7668.75
TNFZMYJN1G7X0FBAV,Bronco,Coupe,2024,Ford,2,23724,28625,Available,34420.88
1NUAG6Y9HNVW5JJQ1,Gladiator,Minivan,2017,Jeep,3,20296,13205,Reserved,17297.9
331MGVA4E2Y0KA5MB,5 Series,SUV,2018,BMW,2,14092,24195,Reserved,28936.21
TN4IXLDI8987O0GPN,BRZ,Hatchback,2023,Subaru,3,24444,21846,Sold,27153.88
4DLOM0G3GO6611JJP,Santa Fe,SUV,2017,Hyundai,4,70681,8660,Sold,10798.52
RI36PTYHALT5B3W79,Rogue,Sedan,2018,Nissan,2,35494,15687,Available,17979.17
OCYHQQ1L3XW4SOQ4K,Cybertruck,Hatchback,2021,Tesla,2,112737,6528,Sold,7771.97
L0ZPGMYWHJNXS5HVJ,Supra,Hatchback,2020,Toyota,1,83646,12783,Sold,15130.31
ARHHPQKI4795MB909,Rogue,SUV,2018,Nissan,1,119032,5371,Reserved,5943.28
ZJYRPMDZR65OPVZYB,Explorer,Sedan,2020,Ford,1,89241,8258,Reserved,9133.74
RO43QQXJY5O5GU1ZF,R8,Minivan,2015,Audi,1,104418,5000,Sold,6539.62
A2EQL92LKXDDH3OA4,Stinger,Minivan,2018,Kia,1,61657,16042,Sold,18741.35
MT4CPRA5LUAPRA204,GLC,SUV,2016,Mercedes-Benz,1,117539,5000,Sold,6147.6
PCPK2B5CFK58IYAU5,R8,Hatchback,2023,Audi,2,102294,9735,Sold,11435.52
K9QPTC8WGUWLQG9G7,C-Class,Sedan,2021,Mercedes-Benz,3,17497,24953,Available,33316.49
6KPH0D126WTEBD11A,Bronco,Hatchback,2020,Ford,2,5261,23811,Sold,27735.63
AABOE7H4VITI3FX93,Golf,Truck,2015,Volkswagen,3,8770,13862,Sold,16737.18
HY5NAVXSB2TRKVHP7,3 Series,Sedan,2019,BMW,2,77693,10582,Available,13949.01
YVFSCUKIDZ5Z7DLFN,Veloster,Truck,2024,Hyundai,3,6799,23112,Sold,30287.89
V0GZ53YJK5B0YWZYX,C-Class,Coupe,2017,Mercedes-Benz,4,105374,5000,Reserved,5732.63
RKWF3K9T1QULWKULK,Prius,Truck,2020,Toyota,3,115929,5381,Reserved,6998.86
TTAE6KENJFSD55CG5,Bronco,Hatchback,2023,Ford,1,27483,20867,Sold,25343.95
MEETN3Z12KNQUDT96,Bronco,Minivan,2021,Ford,2,99427,8957,Reserved,10934.19
F6SRE5LYNI3NHNSHR,Z4,Hatchback,2020,BMW,2,36394,16288,Sold,18460.33
UTNU4B5CS935O342G,Q7,Sedan,2016,Audi,1,56983,12363,Sold,13848.42
5DC31W9L82Z3YZ44B,Focus,SUV,2019,Ford,1,47463,20435,Available,26197.36
KKJSZOT9QD2E0LXOX,3 Series,Sedan,2017,BMW,4,91860,7861,Available,9622.77
AV0Q896V8R5MA6Q5C,Sentra,Truck,2022,Nissan,1,5794,19885,Reserved,24045.19
1MEKW52D3ZV8EIBGD,Golf,Minivan,2024,Volkswagen,4,87937,12175,Available,15612.94
MBAWAWKUMZ5DJOHV4,GT-R,Hatchback,2018,Nissan,3,66319,15576,Available,20114.51
43WDM3E8F2HFTR2EG,E-Class,Coupe,2024,Mercedes-Benz,3,12711,29770,Available,33929.67
9IG3ODRKTYF9JPFFS,BRZ,Truck,2016,Subaru,4,77215,9094,Available,11390.75
21BIFDOQ8TBLRH73R,Gladiator,Hatchback,2020,Jeep,4,46478,19387,Reserved,21981.73
FXHC2DEQUV9RPJTEU,Supra,Hatchback,2016,Toyota,1,67028,10493,Sold,13513.34
UXNT48KQWYZ0ZSMB5,BRZ,Coupe,2016,Subaru,3,64380,8622,Reserved,10900.27
Y7UXC32WB1SPVY1PO,GT-R,Minivan,2022,Nissan,3,35021,18485,Reserved,24754.26
3Z6LK3RC6WP0510IY,Golf,Coupe,2016,Volkswagen,3,6828,19245,Available,21501.27
SU1HQLEGOA1I4DLAS,Altima,Sedan,2019,Nissan,2,82040,13090,Reserved,14585.71
TRGEBBM8DKVM4ZBVI,Z4,Minivan,2015,BMW,2,93670,7625,Sold,8925.42
